1.0 0.0 1.3648204454434588E-16 0.0 1.0907180798291154E-16 1.2297235686579732E-16 1.3344190636854085E-16 1.759596304735018E-16 0.0 4.913638614980629E-17 9.579792627080056E-17 1.4748019981007754E-16 0.0 0.0 5.4200182382872634E-17 1.3457470040795003E-16 3.712913409199762E-16 1.5074709409743906E-17 5.041065063104676E-17 0.0 1.878750735225869E-17 5.380091195829517E-17 2.421063490223759E-17 4.115261613199076E-17 0.0 0.0 4.4887552581559415E-18 3.0348749692769856E-17 0.0 0.0 
0.0 0.0 0.0 1.2544592087357948E-16 3.787167054418668E-17 1.649349921068747E-16 6.330045764271714E-17 6.113054868839112E-17 1.1866752172486376E-17 1.6256279966475967E-16 0.0 0.0 2.0529847324788538E-16 2.7726277724395072E-17 9.307392066851686E-18 5.0025609648266395E-17 3.858772113577128E-19 4.4965275424267225E-17 2.6650463042940682E-17 6.631843351131628E-17 0.0 1.6408748317947423E-17 6.12728517100262E-18 0.0 3.5315843193465996E-16 0.0 0.0 2.613305420575738E-16 0.0 5.858170672177801E-17 
0.0 0.0 0.0 1.2544592087357948E-16 3.787167054418668E-17 1.649349921068747E-16 6.330045764271714E-17 6.113054868839112E-17 1.1866752172486376E-17 1.6256279966475967E-16 0.0 0.0 2.0529847324788538E-16 2.7726277724395072E-17 9.307392066851686E-18 5.0025609648266395E-17 3.858772113577128E-19 4.4965275424267225E-17 2.6650463042940682E-17 6.631843351131628E-17 0.0 1.6408748317947423E-17 6.12728517100262E-18 0.0 3.5315843193465996E-16 0.0 0.0 2.613305420575738E-16 0.0 5.858170672177801E-17 
1.0 0.0 1.3648204454434588E-16 0.0 1.0907180798291154E-16 1.2297235686579732E-16 1.3344190636854085E-16 1.759596304735018E-16 0.0 4.913638614980629E-17 9.579792627080056E-17 1.4748019981007754E-16 0.0 0.0 5.4200182382872634E-17 1.3457470040795003E-16 3.712913409199762E-16 1.5074709409743906E-17 5.041065063104676E-17 0.0 1.878750735225869E-17 5.380091195829517E-17 2.421063490223759E-17 4.115261613199076E-17 0.0 0.0 4.4887552581559415E-18 3.0348749692769856E-17 0.0 0.0 
0.7042004568327933 1.1376729033289933E-8 1.0259503214646384E-9 6.229860379053174E-12 9.93141914521797E-10 2.997441535527673E-7 5.308774709895215E-9 4.4661194196231843E-10 3.952080626656908E-8 7.1779823686772866E-9 7.171466863668854E-12 0.0053446113166357246 1.719009004859759E-7 6.82110545557728E-7 1.615212131439486E-11 2.025037318257803E-7 1.1390948894315572E-7 2.3367944181804753E-8 1.331889798108209E-8 1.6512964522690408E-6 2.549974982773837E-10 1.3943370757816757E-8 1.2199487767849285E-9 2.9034675075691465E-10 2.1960721732366707E-7 1.2472346844635682E-7 1.9793851103720394E-9 1.0268399796127864E-4 5.044402815131542E-10 7.500696241398169E-11 
0.8812256592026028 1.2231706985491128E-9 1.461100986913715E-8 1.2671560540492928E-10 4.1537116380667234E-11 3.5482671715099576E-9 1.7971795798084566E-8 2.0201860918580073E-9 1.2103987711820709E-10 1.0311993305104804E-7 5.945833977577741E-10 5.2033673881431325E-12 1.2574796095236722E-7 6.5708782153788135E-9 1.9552034393837495E-10 1.1625682174734293E-9 3.4875223090093373E-11 1.8501993518882727E-9 3.2294274462194935E-10 1.4547580244907402E-7 2.478765294873662E-10 2.3343416093517816E-6 7.00803460681735E-10 2.875574039942064E-10 2.3951804407604504E-10 2.172977029981795E-9 1.425573239290703E-10 4.855378052972362E-10 1.1101170451388731E-10 2.3363805445565247E-11 
0.7993419682597394 3.317571873431419E-11 0.0 1.2544592087357948E-16 3.787167054418668E-17 7.381399938895566E-12 6.330045764271714E-17 6.113054868839112E-17 1.1866752172486376E-17 1.6256279966475967E-16 2.1646802420663029E-10 0.0 2.0529847324788538E-16 2.7726277724395072E-17 9.307392066851686E-18 5.0025609648266395E-17 9.83185082068333E-10 4.4965275424267225E-17 2.6650463042940682E-17 8.908949923570184E-8 0.0 1.6408748317947423E-17 6.12728517100262E-18 0.0 3.5315843193465996E-16 0.0 0.0 2.613305420575738E-16 2.9455611629011616E-11 5.858170672177801E-17 
0.9063582894504612 2.7575446142447624E-12 1.1117796248965618E-11 2.708278073101637E-10 1.6450180353218265E-12 5.025576052770968E-12 3.234654071853741E-10 2.1868365686037774E-8 6.375705117229369E-11 1.2664746898611569E-8 2.1147532998322313E-14 8.160057304335466E-10 4.161238686738394E-9 2.6421841944871735E-11 1.491941527935356E-10 9.181787980884394E-14 1.89914956687195E-10 1.9646805472366076E-9 4.616921501040311E-13 1.5528023491794467E-7 1.7001239628877131E-12 1.508961407660697E-8 6.11660907890803E-12 3.096725251243201E-14 2.765741318203455E-10 1.341079398661549E-12 9.573413082911775E-12 7.002340427943724E-10 9.824908003204166E-15 2.785346024665415E-10 
0.8330497711011366 1.699065309516578E-11 6.651940830322463E-11 5.7880323403821365E-11 5.400199228213865E-13 7.123745457847746E-6 5.076813050040403E-10 1.581636739539189E-10 1.9674283188844267E-11 1.660871126222797E-8 4.8835248101708176E-9 1.4083990380816508E-10 3.774867679848726E-10 3.9184972616929824E-8 8.451557176530739E-11 1.1534204354946903E-9 4.566995530944581E-8 6.225670919319333E-10 3.690868818050522E-8 4.84789362123351E-7 2.7271085128365015E-11 2.2905486034997876E-14 1.1219721281250281E-10 1.4195333916536968E-8 1.160346092543911E-10 1.04843296318107E-8 4.4887552581559415E-18 8.253561890731243E-7 8.378110324137875E-7 2.9671385221214427E-12 
0.4616472002651565 2.6880895825968208E-9 1.852375391692553E-8 1.1716243524891526E-8 1.453276287267168E-8 1.3533734670622517E-11 4.668776761405167E-10 4.2920668585872114E-11 1.6198351981216432E-6 5.886660518918643E-7 5.925357833423205E-10 4.817083240548129E-11 6.620256973902179E-8 6.155906630175604E-7 7.073241809354044E-11 7.91827525229711E-11 9.749304123804034E-9 1.5530698667727616E-11 9.3521014774429E-9 7.047024635855481E-6 1.2768752220615475E-9 5.225808483805514E-9 5.964706551677938E-10 2.555559160518443E-10 1.8441377955493954E-5 1.3565114696001365E-8 9.197221728117562E-12 7.226207552339873E-9 4.5819975251573495E-8 9.292340669243603E-10 
